"dates","variables","valores","unit","category","category_name","colorpinta","name"
"2022-05-07 21:00:00+00","FlujPerm_EWS-E","194.87379505500002","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 21:00:00+00","PrDifFC P:1,2","40.8403","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 21:00:00+00","FlujPerm_EWS","238.82250555284367","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 21:00:00+00","PrDifFC P:3,4","61.48813333333334","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 21:00:00+00","T° Intake","14.116225","°C",NULL,NULL,NULL,"tintake"
"2022-05-07 21:00:00+00","FlujPerm_Planta","226.83649370785005","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 21:00:00+00","Nivel_Pozo","56.936566666666664","%","1","Bajo","green","nivpozo_02"
"2022-05-07 21:00:00+00","Nivel_Pozo","57.05178333333333","%","1","Bajo","green","nivpozo_01"
"2022-05-07 21:00:00+00","SDI P:1,2","2.002975","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 20:00:00+00","PrDifFC P:3,4","65.1644","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 20:00:00+00","Nivel_Pozo","59.312999999999995","%","1","Bajo","green","nivpozo_01"
"2022-05-07 20:00:00+00","T° Intake","14.57575","°C",NULL,NULL,NULL,"tintake"
"2022-05-07 20:00:00+00","Nivel_Pozo","59.1901","%","1","Bajo","green","nivpozo_02"
"2022-05-07 20:00:00+00","SDI P:3,4","3.7906","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 20:00:00+00","PrDifFC P:1,2","40.484116666666665","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 20:00:00+00","FlujPerm_EWS","240.24536975297454","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 20:00:00+00","SDI P:1,2","2.833","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 20:00:00+00","FlujPerm_EWS-E","195.9137707555556","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 20:00:00+00","FlujPerm_Planta","228.1549337726824","l/s","3","Alto","orange","fperm_planta"
"2022-05-07 19:00:00+00","FlujPerm_EWS","239.37667961612482","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 19:00:00+00","PrDifFC P:1,2","40.919716666666666","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 19:00:00+00","PrDifFC P:3,4","75.05513333333333","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 19:00:00+00","SDI P:3,4","3.2039500000000003","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 19:00:00+00","FlujPerm_EWS-E","195.85697647722225","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 19:00:00+00","SDI P:1,2","2.833","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 19:00:00+00","FlujPerm_Planta","227.5076697770515","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 19:00:00+00","Nivel_Pozo","60.739916666666666","%","1","Bajo","green","nivpozo_02"
"2022-05-07 19:00:00+00","T° Intake","14.880341666666666","°C",NULL,NULL,NULL,"tintake"
"2022-05-07 19:00:00+00","Nivel_Pozo","60.89511666666667","%","1","Bajo","green","nivpozo_01"
"2022-05-07 18:00:00+00","Nivel_Pozo","61.47391666666667","%","1","Bajo","green","nivpozo_02"
"2022-05-07 18:00:00+00","T° Intake","14.903441666666666","°C",NULL,NULL,NULL,"tintake"
"2022-05-07 18:00:00+00","Nivel_Pozo","61.61653333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-07 18:00:00+00","FlujPerm_EWS","240.1038607772434","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 18:00:00+00","FlujPerm_Planta","228.00704253523904","l/s","3","Alto","orange","fperm_planta"
"2022-05-07 18:00:00+00","PrDifFC P:1,2","40.801116666666665","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 18:00:00+00","SDI P:1,2","3.3018","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 18:00:00+00","PrDifFC P:3,4","75.2038","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 18:00:00+00","SDI P:3,4","3.66186","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 18:00:00+00","FlujPerm_EWS-E","195.7488601533333","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 17:00:00+00","FlujPerm_Planta","227.02308833054767","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 17:00:00+00","Nivel_Pozo","61.8736","%","1","Bajo","green","nivpozo_01"
"2022-05-07 17:00:00+00","PrDifFC P:1,2","40.78875","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 17:00:00+00","SDI P:1,2","2.78962","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 17:00:00+00","PrDifFC P:3,4","75.28961666666667","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 17:00:00+00","FlujPerm_EWS-E","195.16631035000003","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 17:00:00+00","SDI P:3,4","3.1627666666666667","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 17:00:00+00","FlujPerm_EWS","238.96937992392438","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 17:00:00+00","T° Intake","14.726833333333332","°C",NULL,NULL,NULL,"tintake"
"2022-05-07 17:00:00+00","Nivel_Pozo","61.73148333333333","%","1","Bajo","green","nivpozo_02"
"2022-05-07 16:00:00+00","Nivel_Pozo","60.724349999999994","%","1","Bajo","green","nivpozo_02"
"2022-05-07 16:00:00+00","PrDifFC P:3,4","75.14613333333334","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 16:00:00+00","Nivel_Pozo","60.7814","%","1","Bajo","green","nivpozo_01"
"2022-05-07 16:00:00+00","SDI P:3,4","3.5537","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 16:00:00+00","FlujPerm_EWS","238.5755845511385","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 16:00:00+00","SDI P:1,2","3.2338999999999998","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 16:00:00+00","T° Intake","14.3667","°C","1","Bajo","green","tintake"
"2022-05-07 16:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 16:00:00+00","FlujPerm_EWS-E","194.60471764","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 16:00:00+00","FlujPerm_Planta","226.5835300480285","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 16:00:00+00","PrDifFC P:1,2","40.7212","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 15:00:00+00","FlujPerm_EWS","238.49683288191454","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 15:00:00+00","SDI P:3,4","2.17885","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 15:00:00+00","Nivel_Pozo","59.1336","%","1","Bajo","green","nivpozo_01"
"2022-05-07 15:00:00+00","Nivel_Pozo","59.2707","%","1","Bajo","green","nivpozo_02"
"2022-05-07 15:00:00+00","FlujPerm_EWS-E","194.26828409000004","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 15:00:00+00","FlujPerm_Planta","226.43450150286816","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 15:00:00+00","T° Intake","14.299125","°C","1","Bajo","green","tintake"
"2022-05-07 15:00:00+00","SDI P:1,2","2.7195","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 15:00:00+00","PrDifFC P:1,2","40.6314","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 15:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 15:00:00+00","PrDifFC P:3,4","74.3357","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 14:00:00+00","PrDifFC P:1,2","40.598400000000005","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 14:00:00+00","Nivel_Pozo","51.032619999999994","%","1","Bajo","green","nivpozo_02"
"2022-05-07 14:00:00+00","Nivel_Pozo","50.97676","%","1","Bajo","green","nivpozo_01"
"2022-05-07 14:00:00+00","FlujPerm_Planta","227.23048739554102","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 14:00:00+00","FlujPerm_EWS-E","195.2554816713333","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 14:00:00+00","FlujPerm_EWS","239.22111439223605","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 14:00:00+00","PrDifFC P:3,4","72.46012","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 14:00:00+00","SDI P:3,4","3.5555999999999996","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 14:00:00+00","SDI P:1,2","2.62975","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 14:00:00+00","T° Intake","14.106180000000002","°C","1","Bajo","green","tintake"
"2022-05-07 14:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 13:00:00+00","FlujPerm_EWS","239.22111439223605","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 13:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 13:00:00+00","FlujPerm_EWS-E","195.2554816713333","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 13:00:00+00","T° Intake","14.106180000000002","°C","1","Bajo","green","tintake"
"2022-05-07 13:00:00+00","SDI P:1,2","2.62975","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 13:00:00+00","FlujPerm_Planta","227.23048739554102","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 13:00:00+00","SDI P:3,4","3.5555999999999996","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 13:00:00+00","Nivel_Pozo","51.032619999999994","%","1","Bajo","green","nivpozo_02"
"2022-05-07 13:00:00+00","PrDifFC P:1,2","40.598400000000005","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 13:00:00+00","Nivel_Pozo","50.97676","%","1","Bajo","green","nivpozo_01"
"2022-05-07 13:00:00+00","PrDifFC P:3,4","72.46012","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 12:00:00+00","Nivel_Pozo","50.97676","%","1","Bajo","green","nivpozo_01"
"2022-05-07 12:00:00+00","ZSD","3.5136878490448","NTU","1","Bajo","green","zsd_compopt2"
"2022-05-07 12:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 12:00:00+00","PrDifFC P:1,2","40.598400000000005","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 12:00:00+00","T° Intake","14.106180000000002","°C","1","Bajo","green","tintake"
"2022-05-07 12:00:00+00","SDI P:1,2","2.62975","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 12:00:00+00","FlujPerm_Planta","227.23048739554102","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 12:00:00+00","Nivel_Pozo","51.032619999999994","%","1","Bajo","green","nivpozo_02"
"2022-05-07 12:00:00+00","SDI P:3,4","3.5555999999999996","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 12:00:00+00","FlujPerm_EWS","239.22111439223605","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 12:00:00+00","PrDifFC P:3,4","72.46012","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 12:00:00+00","Chl-a","3.612210988998413"," mg/m3","1","Bajo","green","chl_comp"
"2022-05-07 12:00:00+00","T° Mar","17.144989013671875","°C",NULL,NULL,NULL,"sst_mur"
"2022-05-07 12:00:00+00","SPM",NULL,"g/m3",NULL,NULL,NULL,"spm_compopt1"
"2022-05-07 12:00:00+00","FlujPerm_EWS-E","195.2554816713333","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 11:00:00+00","FlujPerm_EWS-E","195.2554816713333","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 11:00:00+00","T° Intake","14.106180000000002","°C","1","Bajo","green","tintake"
"2022-05-07 11:00:00+00","FlujPerm_EWS","239.22111439223605","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 11:00:00+00","PrDifFC P:1,2","40.598400000000005","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 11:00:00+00","PrDifFC P:3,4","72.46012","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 11:00:00+00","SDI P:1,2","2.62975","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 11:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 11:00:00+00","Nivel_Pozo","50.97676","%","1","Bajo","green","nivpozo_01"
"2022-05-07 11:00:00+00","Nivel_Pozo","51.032619999999994","%","1","Bajo","green","nivpozo_02"
"2022-05-07 11:00:00+00","SDI P:3,4","3.5555999999999996","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 11:00:00+00","FlujPerm_Planta","227.23048739554102","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 10:00:00+00","PrDifFC P:3,4","72.63278333333334","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 10:00:00+00","FlujPerm_Planta","227.108455834317","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 10:00:00+00","Nivel_Pozo","50.78768333333333","%","1","Bajo","green","nivpozo_01"
"2022-05-07 10:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 10:00:00+00","FlujPerm_EWS-E","195.14043488111113","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 10:00:00+00","FlujPerm_EWS","239.09646354191918","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 10:00:00+00","SDI P:3,4","3.55546","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 10:00:00+00","T° Intake","14.107608333333333","°C","1","Bajo","green","tintake"
"2022-05-07 10:00:00+00","SDI P:1,2","3.0451","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 10:00:00+00","Nivel_Pozo","50.91285","%","1","Bajo","green","nivpozo_02"
"2022-05-07 10:00:00+00","PrDifFC P:1,2","40.69656666666666","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 09:00:00+00","FlujPerm_Planta","227.0341609868106","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 09:00:00+00","FlujPerm_EWS-E","194.92238329833333","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 09:00:00+00","FlujPerm_EWS","239.07607746946567","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 09:00:00+00","PrDifFC P:3,4","72.61116666666668","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 09:00:00+00","Nivel_Pozo","51.09573333333333","%","1","Bajo","green","nivpozo_01"
"2022-05-07 09:00:00+00","PrDifFC P:1,2","40.59323333333333","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 09:00:00+00","SDI P:3,4","3.1681666666666666","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 09:00:00+00","SDI P:1,2","2.6436599999999997","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 09:00:00+00","Nivel_Pozo","51.08263333333334","%","1","Bajo","green","nivpozo_02"
"2022-05-07 09:00:00+00","T° Intake","14.139700000000001","°C","1","Bajo","green","tintake"
"2022-05-07 09:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 08:00:00+00","Nivel_Pozo","51.787483333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-07 08:00:00+00","FlujPerm_Planta","227.13475023725982","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 08:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 08:00:00+00","PrDifFC P:3,4","72.27801666666666","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 08:00:00+00","FlujPerm_EWS","239.09942914646544","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 08:00:00+00","PrDifFC P:1,2","40.745866666666664","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 08:00:00+00","SDI P:1,2","3.1048666666666667","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 08:00:00+00","Nivel_Pozo","51.761433333333336","%","1","Bajo","green","nivpozo_02"
"2022-05-07 08:00:00+00","T° Intake","14.106416666666668","°C","1","Bajo","green","tintake"
"2022-05-07 08:00:00+00","FlujPerm_EWS-E","195.2289394138889","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 08:00:00+00","SDI P:3,4","3.6052800000000005","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 07:00:00+00","PrDifFC P:3,4","72.204","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 07:00:00+00","SDI P:3,4","3.3089166666666667","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 07:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 07:00:00+00","FlujPerm_EWS","239.24963418187954","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 07:00:00+00","PrDifFC P:1,2","40.77428333333334","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 07:00:00+00","Nivel_Pozo","52.49568333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-07 07:00:00+00","SDI P:1,2","2.7351","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 07:00:00+00","FlujPerm_EWS-E","195.26376145111107","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 07:00:00+00","Nivel_Pozo","52.3011","%","1","Bajo","green","nivpozo_02"
"2022-05-07 07:00:00+00","T° Intake","14.278341666666668","°C","1","Bajo","green","tintake"
"2022-05-07 07:00:00+00","FlujPerm_Planta","227.25348718254403","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 06:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 06:00:00+00","Nivel_Pozo","53.43553333333333","%","1","Bajo","green","nivpozo_01"
"2022-05-07 06:00:00+00","T° Intake","14.280316666666666","°C","1","Bajo","green","tintake"
"2022-05-07 06:00:00+00","PrDifFC P:3,4","71.90406666666667","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 06:00:00+00","FlujPerm_EWS-E","195.29128306388887","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 06:00:00+00","SDI P:3,4","3.7652","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 06:00:00+00","Nivel_Pozo","53.27453333333333","%","1","Bajo","green","nivpozo_02"
"2022-05-07 06:00:00+00","FlujPerm_Planta","227.36348541381676","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 06:00:00+00","SDI P:1,2","3.244616666666667","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 06:00:00+00","FlujPerm_EWS","239.39056114470128","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 06:00:00+00","PrDifFC P:1,2","40.61131666666667","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 05:00:00+00","PrDifFC P:1,2","40.81936666666667","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 05:00:00+00","T° Intake","14.6068","°C","1","Bajo","green","tintake"
"2022-05-07 05:00:00+00","Nivel_Pozo","52.727516666666666","%","1","Bajo","green","nivpozo_02"
"2022-05-07 05:00:00+00","Nivel_Pozo","52.75141666666667","%","1","Bajo","green","nivpozo_01"
"2022-05-07 05:00:00+00","SDI P:1,2","2.67612","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 05:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 05:00:00+00","FlujPerm_EWS","240.79221600759726","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 05:00:00+00","FlujPerm_Planta","228.7497970410624","l/s","3","Alto","orange","fperm_planta"
"2022-05-07 05:00:00+00","SDI P:3,4","3.0811166666666665","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 05:00:00+00","FlujPerm_EWS-E","196.63667939555555","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 05:00:00+00","PrDifFC P:3,4","72.71543333333334","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 04:00:00+00","FlujPerm_EWS","238.99952830833922","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 04:00:00+00","FlujPerm_EWS-E","195.73906042888888","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 04:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-07 04:00:00+00","PrDifFC P:3,4","71.83446666666667","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 04:00:00+00","PrDifFC P:1,2","40.55296666666667","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 04:00:00+00","Nivel_Pozo","52.48315","%","1","Bajo","green","nivpozo_01"
"2022-05-07 04:00:00+00","Nivel_Pozo","52.3414","%","1","Bajo","green","nivpozo_02"
"2022-05-07 04:00:00+00","FlujPerm_Planta","227.20121899392828","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 04:00:00+00","SDI P:3,4","3.0811166666666665","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 04:00:00+00","T° Intake","14.761083333333335","°C","1","Bajo","green","tintake"
"2022-05-07 04:00:00+00","SDI P:1,2","3.1047999999999996","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 03:00:00+00","FlujPerm_EWS-E","194.26238142222223","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 03:00:00+00","T° Intake","14.325791666666667","°C",NULL,NULL,NULL,"tintake"
"2022-05-07 03:00:00+00","FlujPerm_EWS","237.1172071497849","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 03:00:00+00","Nivel_Pozo","51.12285","%","1","Bajo","green","nivpozo_01"
"2022-05-07 03:00:00+00","FlujPerm_Planta","225.42952751215583","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 03:00:00+00","SDI P:1,2","2.7436","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 03:00:00+00","PrDifFC P:3,4","71.67773333333334","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 03:00:00+00","PrDifFC P:1,2","40.330333333333336","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 03:00:00+00","SDI P:3,4","3.0811166666666665","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 03:00:00+00","Nivel_Pozo","51.02345","%","1","Bajo","green","nivpozo_02"
"2022-05-07 02:00:00+00","SDI P:3,4","3.50556","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 02:00:00+00","Nivel_Pozo","49.86728333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-07 02:00:00+00","PrDifFC P:1,2","40.15023333333333","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 02:00:00+00","FlujPerm_Planta","224.82421641250713","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 02:00:00+00","T° Intake","14.056616666666667","°C",NULL,NULL,NULL,"tintake"
"2022-05-07 02:00:00+00","FlujPerm_EWS-E","193.9066646927778","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 02:00:00+00","Nivel_Pozo","49.76226666666667","%","1","Bajo","green","nivpozo_02"
"2022-05-07 02:00:00+00","FlujPerm_EWS","236.41829816247963","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 02:00:00+00","SDI P:1,2","3.256816666666667","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 02:00:00+00","PrDifFC P:3,4","71.13471666666668","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 01:00:00+00","PrDifFC P:3,4","71.20121666666667","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 01:00:00+00","FlujPerm_Planta","225.3037567625416","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 01:00:00+00","FlujPerm_EWS-E","193.89263621444445","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 01:00:00+00","PrDifFC P:1,2","40.24668333333333","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 01:00:00+00","Nivel_Pozo","49.28863333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-07 01:00:00+00","SDI P:3,4","2.9073166666666665","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 01:00:00+00","SDI P:1,2","2.6430599999999997","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 01:00:00+00","T° Intake","14.098766666666666","°C",NULL,NULL,NULL,"tintake"
"2022-05-07 01:00:00+00","Nivel_Pozo","49.204483333333336","%","1","Bajo","green","nivpozo_02"
"2022-05-07 01:00:00+00","FlujPerm_EWS","237.0829268208384","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 00:00:00+00","PrDifFC P:3,4","71.18401666666666","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-07 00:00:00+00","SDI P:3,4","3.3221600000000002","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-07 00:00:00+00","Nivel_Pozo","49.382083333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-07 00:00:00+00","SDI P:1,2","3.032583333333333","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-07 00:00:00+00","Nivel_Pozo","49.2831","%","1","Bajo","green","nivpozo_02"
"2022-05-07 00:00:00+00","FlujPerm_EWS","236.63655763183465","l/s","1","Bajo","green","fperm_ews"
"2022-05-07 00:00:00+00","FlujPerm_EWS-E","193.72672897777778","l/s","4","Crítico","red","fperm_ewse"
"2022-05-07 00:00:00+00","PrDifFC P:1,2","40.0478","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-07 00:00:00+00","FlujPerm_Planta","224.93387719620716","l/s","4","Crítico","red","fperm_planta"
"2022-05-07 00:00:00+00","T° Intake","13.971224999999999","°C",NULL,NULL,NULL,"tintake"
"2022-05-06 23:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 23:00:00+00","PrDifFC P:1,2","39.455333333333336","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 23:00:00+00","FlujPerm_EWS-E","193.1227839322222","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 23:00:00+00","Nivel_Pozo","50.27341666666666","%","1","Bajo","green","nivpozo_02"
"2022-05-06 23:00:00+00","Nivel_Pozo","50.46058333333334","%","1","Bajo","green","nivpozo_01"
"2022-05-06 23:00:00+00","FlujPerm_Planta","223.20101532696043","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 23:00:00+00","FlujPerm_EWS","234.48035195899556","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-06 23:00:00+00","PrDifFC P:3,4","71.26938333333334","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 23:00:00+00","SDI P:1,2","2.66558","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 23:00:00+00","SDI P:3,4","2.864133333333333","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 23:00:00+00","T° Intake","13.930200000000001","°C","1","Bajo","green","tintake"
"2022-05-06 22:00:00+00","SDI P:3,4","3.272883333333333","%/min","1","Bajo","green","sdipfc_0304"
"2022-05-06 22:00:00+00","FlujPerm_EWS-E","192.90606299527778","l/s","4","Crítico","red","fperm_ewse"
"2022-05-06 22:00:00+00","PrDifFC P:1,2","39.38858333333334","kpa","1","Bajo","green","prdiffc_0102"
"2022-05-06 22:00:00+00","SDI P:1,2","3.2044","%/min","1","Bajo","green","sdipfc_0102"
"2022-05-06 22:00:00+00","Nivel_Pozo","51.71163333333334","%","1","Bajo","green","nivpozo_02"
"2022-05-06 22:00:00+00","FlujPerm_EWS","233.20725541678428","l/s","2","Moderado","yellow","fperm_ews"
"2022-05-06 22:00:00+00","ROP","1","UR","1","Bajo","green","rop"
"2022-05-06 22:00:00+00","FlujPerm_Planta","222.2160212199301","l/s","4","Crítico","red","fperm_planta"
"2022-05-06 22:00:00+00","T° Intake","13.905008333333335","°C","2","Moderado","yellow","tintake"
"2022-05-06 22:00:00+00","PrDifFC P:3,4","70.19648333333333","kpa","1","Bajo","green","prdiffc_0304"
"2022-05-06 22:00:00+00","Nivel_Pozo","51.90418333333333","%","1","Bajo","green","nivpozo_01"
